SKU,FILIAL,VELOCIDADE_VENDA,ALVO,PRESENTE,TRANSITO,EST_TOTAL,CONT_RUPTURA,CONT_FALTA,CONT_EXCESSO,VOLUME_EXCESSO,REGULADOR,EST_DISP
03.04.0527-0030-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.04.0527-0030-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.04.0528-6052-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.04.0529-11055-TAM_2,ANIMALE RIO SUL CM,0.14285714285714285,1.0,1.0,0.0,1.0,0,0,0,0.0,23.0,1.0
03.04.0533-0201-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.04.0533-0201-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.06.0369-11075-TAM_1,ANIMALE RIO SUL CM,0.09090909090909091,1.0,1.0,0.0,1.0,0,0,0,0.0,73.0,1.0
03.06.0383-5346-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,15.0,1.0
03.06.0383-5346-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,3.0,1.0
03.06.0383-5346-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,3.0,1.0
03.06.0383-5346-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.07.1526-10049-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.07.1528-0024-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,1.0,1.0,1,0,0,0.0,0.0,0.0
03.07.1530-04356-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.07.1530-04356-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,7.0,1.0
03.07.1531-11066-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.07.1534-0005-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
03.07.1534-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.07.1534-0005-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.31.0049-0003-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.31.0050-0022-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.31.0050-0022-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.31.0056-11055-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.31.0056-11055-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
03.61.0092-0600-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.61.0100-0203-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,59.0,1.0
03.61.0100-0203-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.16.0133-52632-TAM_1,ANIMALE RIO SUL CM,0.1111111111111111,1.0,1.0,0.0,1.0,0,0,0,0.0,7.0,1.0
07.16.0133-52632-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.16.0133-52632-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.16.0137-52564-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.16.0137-52564-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.16.0140-0002-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.16.0140-0002-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,10.0,1.0
07.16.0140-0002-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.16.0140-0002-TAM_4,ANIMALE RIO SUL CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.16.0141-52609-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.16.0141-52609-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
07.16.0141-52609-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,6.0,1.0
07.16.0141-52609-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
07.16.0141-52609-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.16.0141-52609-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7091-04090-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7096-03354-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7096-03354-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7096-03354-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7103-04349-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7103-04349-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7124-04090-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,6.0,1.0
07.20.7270-1000-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7270-1000-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,10.0,1.0
07.20.7270-1000-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7281-0005-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,1.0,1.0,1,0,0,0.0,0.0,0.0
07.20.7309-0005-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7347-0600-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7347-0600-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7347-0600-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7428-1407-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7428-1407-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7435-1407-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7435-1407-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,1.0,1.0,1,0,0,0.0,1.0,0.0
07.20.7441-50457-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7441-50457-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7441-50457-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7441-50457-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7445-50457-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7445-50457-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7445-50457-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7445-50457-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7448-10059-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
07.20.7450-03354-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7450-03354-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7450-03354-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7450-03354-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7450-03354-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7452-50457-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7452-50457-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7452-50457-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7463-09032-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7472-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7473-10056-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7473-10056-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7485-04349-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7487-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7505-50460-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7505-50460-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7505-50460-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7523-0005-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,1.0,1.0,1,0,0,0.0,0.0,0.0
07.20.7523-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7541-04505-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7541-04505-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7543-5199-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7543-5199-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7546-11075-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,5.0,1.0
07.20.7546-11075-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
07.20.7546-11075-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,5.0,1.0
07.20.7546-11075-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7547-01011-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7547-01011-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,11.0,1.0
07.20.7547-01011-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,14.0,1.0
07.20.7547-01011-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7547-01011-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7547-01011-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,3.0,1.0
07.20.7548-0005-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7548-0005-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,22.0,1.0
07.20.7548-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,24.0,1.0
07.20.7548-0005-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,1.0,1.0,1,0,0,0.0,1.0,0.0
07.20.7548-0005-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7548-0005-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7549-11064-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,5.0,1.0
07.20.7549-11064-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,11.0,1.0
07.20.7549-11064-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
07.20.7549-11064-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7551-52623-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7553-0005-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7553-0005-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,19.0,1.0
07.20.7553-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,26.0,1.0
07.20.7553-0005-TAM_4,ANIMALE RIO SUL CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,9.0,1.0
07.20.7553-0005-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7554-11076-TAM_4,ANIMALE RIO SUL CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7554-11076-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7555-52594-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7555-52594-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,5.0,1.0
07.20.7555-52594-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7556-52594-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7556-52594-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7561-04505-TAM_2,ANIMALE RIO SUL CM,0.07692307692307693,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
07.20.7561-04505-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7567-11076-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7567-11076-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7567-11076-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7569-52547-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7569-52547-TAM_4,ANIMALE RIO SUL CM,0.08333333333333333,1.0,1.0,0.0,1.0,0,0,0,0.0,22.0,1.0
07.20.7569-52547-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7569-52547-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7570-52632-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7570-52632-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7582-11055-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,54.0,1.0
07.20.7582-11055-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,5.0,1.0
07.20.7584-11073-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7584-11073-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7594-11058-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,6.0,1.0
07.20.7596-0700-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,15.0,1.0
07.20.7597-11055-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,22.0,1.0
07.20.7597-11055-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7600-0600-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7604-0300-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,32.0,1.0
07.20.7604-0300-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,21.0,1.0
07.20.7604-0300-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,16.0,1.0
07.20.7605-03032-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7609-0001-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7609-0001-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7656-52627-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,4.0,1.0
07.20.7656-52627-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,38.0,1.0
07.20.7656-52627-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
07.20.7656-52627-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7656-52627-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7666-52832-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7666-52832-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,13.0,1.0
07.20.7666-52832-TAM_3,ANIMALE RIO SUL CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,9.0,1.0
07.20.7666-52832-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,15.0,1.0
07.20.7666-52832-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,20.0,1.0
07.20.7677-52555-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7677-52555-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7677-52555-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7677-52555-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7679-52545-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7679-52545-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7686-0003-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7686-0003-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7686-0003-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
07.20.7686-0003-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7688-53040-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7688-53040-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
07.20.7689-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,21.0,1.0
07.20.7689-0005-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7710-04505-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7710-04505-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,31.0,1.0
07.20.7711-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,49.0,1.0
07.20.7714-11075-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,3.0,1.0
07.20.7714-11075-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7714-11075-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7715-5199-TAM_2,ANIMALE RIO SUL CM,0.14285714285714285,1.0,1.0,1.0,1.0,0,0,0,0.0,19.0,0.0
07.20.7715-5199-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,9.0,1.0
07.20.7715-5199-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,34.0,1.0
07.20.7715-5199-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,3.0,1.0
07.20.7715-5199-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7720-2030-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7720-2030-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7736-52594-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7737-52564-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7737-52564-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7740-6052-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7740-6052-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
07.20.7740-6052-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
07.20.7745-52609-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
07.20.7745-52609-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,5.0,1.0
07.20.7745-52609-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
07.20.7748-11076-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,13.0,1.0
07.20.7748-11076-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
